Año;Institucion licitante;Procedimientos iniciados;Procedimientos licitados;Monto adjudicado en colones;Porcentaje
2024;COMITE CANTONAL DE DEPORTES Y RECREACION DE SAN RAFAEL DE HEREDIA (NO;36;29;43394617;0
2024;BCR CORREDORA DE SEGUROS SOCIEDAD ANONIMA;20;18;39511501;0
2024;MUSEO DE ARTE Y DISEÑO CONTEMPORANEO;12;9;37888203;0
2024;FIDEICOMISO INMOBILIARIO JUDESUR BCR;2;2;33831907;0
2024;JUNTA ADMINISTRATIVA DEL CEMENTERIO GENERAL Y LAS ROSAS DE ALAJUELA;18;13;29328441;0
2024;MUSEO HISTORICO CULTURAL JUAN SANTAMARIA;11;8;28533109;0
2024;DIRECCION NACIONAL DE NOTARIADO;25;19;25968267;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE PARAISO;50;42;22740736;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE MORAVIA;16;9;21790602;0
2024;AGENCIA DE PROTECCION DE DATOS DE LOS HABITANTES (PRODHAB);20;15;18053827;0
2024;CENTRO CULTURAL E HISTORICO JOSE FIGUERES FERRER;18;12;15639950;0
2024;JUNTA ADMINISTRATIVA DEL COLEGIO DE SAN LUIS GONZAGA;9;5;15360000;0
2024;FONDO NACIONAL SOSTENIBILIDAD CAFETALERA;3;3;15234615;0
2024;MUSEO DOCTOR RAFAEL ANGEL CALDERON GUARDIA;3;3;14893170;0
2024;ASOCIACION DE DESARROLLO ESPECIFICA PRO SALON MULTIUSO Y MANTENIMIENTO;1;1;14887500;0
2024;CASA DE LA CULTURA DE PUNTARENAS;8;7;14656680;0
2024;CONCEJO MUNICIPAL DE DISTRITO DE MONTEVERDE DE PUNTARENAS;11;11;13978043;0
2024;BCR PENSION OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS SOCIEDAD;22;19;13742814;0
2024;OFICINA NACIONAL FORESTAL;6;6;8666079;0
2024;CONSEJO SUPERIOR DE EDUCACION;14;12;8628986;0
2024;OFICINA NACIONAL DE SEMILLAS;19;15;7120170;0
2024;INS INVERSIONES SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDA;19;17;6446817;0
2024;BCR SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDAD ANONIMA;18;15;5627133;0
2024;FEDERACION DE CONCEJOS MUNICIPALES DE DISTRITO DE COSTA RICA;1;1;4568155;0
2024;MINISTERIO DE GOBERNACION Y POLICIA;20;16;3898871;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE MATINA;9;8;3306241;0
2024;JUNTA ADMINISTRATIVA DE CEMENTERIOS DE GOICOECHEA;15;15;3174066;0
2024;COMISION NACIONAL DE ASUNTOS INDIGENAS;6;4;2770318;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALFARO RUIZ;12;5;2205000;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN RAMON;3;1;2160000;0
2024;EDITORIAL COSTA RICA;1;1;2000100;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE VASQUEZ DE CORONADO;9;8;1981782;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE LA CRUZ GUANACASTE;1;3;900000;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE OREAMUNO;14;10;441539;0
2024;ASOCIACION DESARROLLO INTEGRAL DE RIO SEGUNDO DE ALAJUELA;1;0;0;0
2024;COMISION NACIONAL PARA LA GESTION DE LA BIODIVERSIDAD;6;6;0;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALVARADO;3;2;0;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE FLORES;10;7;0;0
2024;COMITE CANTONAL DE DEPORTE Y RECREACION DE PARRITA;2;2;0;0
2024;CONSEJO NACIONAL DE CLUBES 4-S;1;1;0;0
2024;CONSEJO NACIONAL DE INVESTIGACION EN SALUD (CONIS);1;0;0;0
2024;DEPOSITO AGRICOLA DE CARTAGO S.A.;1;0;0;0
2025;CONSEJO NACIONAL DE VIALIDAD;134;91;148222019141;19
2025;CAJA COSTARRICENSE DE SEGURO SOCIAL (CCSS);3341;2659;138931196215;17.81
2025;INSTITUTO COSTARRICENSE DE ELECTRICIDAD;748;670;117195700740;15.02
2025;COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS;415;302;29760664642;3.82
2025;INSTITUTO NACIONAL DE APRENDIZAJE (INA);710;547;22743647067;2.92
2025;UNIVERSIDAD DE COSTA RICA;834;644;15416747257;1.98
2025;INSTITUTO DE DESARROLLO RURAL (INDER);165;130;14833909943;1.9
2025;INSTITUTO COSTARRICENSE DE ACUEDUCTOS Y ALCANTARILLADOS (AYA);132;121;13736579496;1.76
2025;COMPAÑIA NACIONAL DE FUERZA Y LUZ;470;354;13573301306;1.74
2025;INSTITUTO COSTARRICENSE DE PUERTOS DEL PACIFICO;147;109;12123709682;1.55
2025;UNIVERSIDAD NACIONAL (UNA);339;234;11052942798;1.42
2025;REFINADORA COSTARRICENSE DE PETROLEO SOCIEDAD ANONIMA (RECOPE);367;298;10865207925;1.39
2025;MUNICIPALIDAD DE SAN JOSE;936;749;9277711696;1.19
2025;JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO (JASE;173;123;9266521588;1.19
2025;MUNICIPALIDAD DE POCOCI;124;93;9124512824;1.17
2025;CORTE SUPREMA DE JUSTICIA PODER JUDICIAL;888;591;8368823500;1.07
2025;INSTITUTO NACIONAL DE SEGUROS (INS);546;501;7913843249;1.01
2025;BANCO POPULAR Y DE DESARROLLO COMUNAL;358;294;7672048443;0.98
2025;MINISTERIO DE HACIENDA;29;20;6759358762;0.87
2025;MUNICIPALIDAD DE SIQUIRRES;66;37;6592306628;0.85
2025;CORPORACION BANANERA NACIONAL;844;758;6354656762;0.81
2025;INSTITUTO COSTARRICENSE DE TURISMO (ICT);166;125;4924714508;0.63
2025;TRIBUNAL SUPREMO DE ELECCIONES;314;235;4619826293;0.59
2025;BANCO CENTRAL DE COSTA RICA;600;522;4114070246;0.53
2025;INSTITUTO TECNOLOGICO DE COSTA RICA (ITCR);332;253;4072401365;0.52
2025;DIRECCION NACIONAL DE CENTROS DE EDUCACION Y NUTRICION Y DE CENTROS DE;130;109;3979184335;0.51
2025;UNIVERSIDAD ESTATAL A DISTANCIA (UNED);328;247;3854770603;0.49
2025;BENEMERITO CUERPO DE BOMBEROS DE COSTA RICA;68;52;3733608280;0.48
2025;CONSEJO DE SEGURIDAD VIAL;204;149;3484728793;0.45
2025;DIRECCION GENERAL DE AVIACION CIVIL;145;86;3344915545;0.43
2025;BANCO DE COSTA RICA;285;261;3337617897;0.43
2025;BANCO NACIONAL DE COSTA RICA;99;81;3271888035;0.42
2025;MUNICIPALIDAD DE ALAJUELA;153;92;3175562281;0.41
2025;PATRONATO NACIONAL DE LA INFANCIA (PANI);160;121;2929531524;0.38
2025;MUNICIPALIDAD DE HEREDIA;276;205;2764798953;0.35
2025;MUNICIPALIDAD DE UPALA;63;35;2734002801;0.35
2025;MUNICIPALIDAD DE SANTA ANA;270;199;2427984473;0.31
2025;SERVICIO NACIONAL DE AGUAS SUBTERRANEAS RIEGO Y AVENAMIENTO;126;100;2309032876;0.3
2025;MUNICIPALIDAD DE LIMON;134;100;2212353524;0.28
2025;MUNICIPALIDAD DE ESCAZU;123;93;2044937734;0.26
2025;JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL;102;72;2039248317;0.26
2025;INSTITUTO DEL CAFE DE COSTA RICA;120;117;2013533092;0.26
2025;MINISTERIO DE OBRAS PUBLICAS Y TRANSPORTES;91;81;1976301700;0.25
2025;MUNICIPALIDAD DE CARTAGO;259;196;1926433820;0.25
2025;MUNICIPALIDAD DE SARAPIQUI;92;69;1885707087;0.24
2025;PROMOTORA DE COMERCIO EXTERIOR DE COSTA RICA;369;326;1858429573;0.24
2025;MINISTERIO DE JUSTICIA Y PAZ;42;28;1748883475;0.22
2025;ASAMBLEA LEGISLATIVA;200;157;1725204156;0.22
2025;JUNTA DE DESARROLLO REGIONAL DE LA ZONA SUR DE LA PROVINCIA DE PUNTARE;15;13;1668242307;0.21
2025;MUNICIPALIDAD DE SAN CARLOS;234;180;1664721041;0.21
2025;MUNICIPALIDAD DE GOICOECHEA;91;70;1647496362;0.21
2025;JUNTA DE PROTECCION SOCIAL DE SAN JOSE;117;95;1554131526;0.2
2025;MINISTERIO DE SEGURIDAD PUBLICA;92;75;1534030626;0.2
2025;INSTITUTO COSTARRICENSE DE INVESTIGACION Y ENSEÑANZA EN NUTRICION Y SA;117;105;1532842027;0.2
2025;MUNICIPALIDAD DE BUENOS AIRES;92;64;1495200068;0.19
2025;MUNICIPALIDAD DE CORREDORES;35;22;1492996132;0.19
2025;MUNICIPALIDAD DE NICOYA;74;53;1484286382;0.19
2025;MINISTERIO DE SALUD;42;15;1450216649;0.19
2025;MUNICIPALIDAD DE CURRIDABAT;71;54;1431200540;0.18
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN JOSE;44;25;1412881532;0.18
2025;UNIVERSIDAD TECNICA NACIONAL (UTN);385;295;1386051296;0.18
2025;INSTITUTO MIXTO DE AYUDA SOCIAL;88;69;1339458257;0.17
2025;INSTITUTO NACIONAL DE LAS MUJERES;65;57;1338846718;0.17
2025;MINISTERIO DE EDUCACION PUBLICA;96;78;1281420489;0.16
2025;MUNICIPALIDAD DE PEREZ ZELEDON;117;95;1270583872;0.16
2025;CONSEJO RECTOR SISTEMA DE BANCA PARA EL DESARROLLO;72;50;1265194008;0.16
2025;MINISTERIO DE CULTURA Y JUVENTUD;126;98;1239456872;0.16
2025;MUNICIPALIDAD DE TURRIALBA;180;131;1122801669;0.14
2025;MINISTERIO DE AGRICULTURA Y GANADERIA;35;30;1094160564;0.14
2025;MUNICIPALIDAD DE COTO BRUS;118;82;1077156559;0.14
2025;MINISTERIO DE CIENCIA, TECNOLOGIA Y TELECOMUNICACIONES (MICITT);65;48;1071719928;0.14
2025;INSTITUTO COSTARRICENSE DE FERROCARRILES;40;33;1056941551;0.14
2025;INSTITUTO NACIONAL DE INNOVACION TECNOLOGICA AGROPECUARIA INTA;48;44;1034852249;0.13
2025;MUNICIPALIDAD DE TURRUBARES;31;25;997368500;0.13
2025;INSTITUTO COSTARRICENSE DEL DEPORTE Y LA RECREACION (ICODER);97;43;971057349;0.12
2025;MUNICIPALIDAD DE DESAMPARADOS;185;127;935508443;0.12
2025;FUNDACION DEL PARQUE MARINO DEL PACIFICO;20;15;930778653;0.12
2025;SISTEMA NACIONAL DE AREAS DE CONSERVACION;40;46;869288007;0.11
2025;CONSEJO NACIONAL DE PRODUCCION;77;67;857918549;0.11
2025;AUTORIDAD REGULADORA DE LOS SERVICIOS PUBLICOS;112;94;857707305;0.11
2025;MINISTERIO DE AMBIENTE Y ENERGIA (MINAE);44;29;833411758;0.11
2025;PROGRAMA INTEGRAL DE MERCADEO AGROPECUARIO;97;69;817513617;0.1
2025;MUNICIPALIDAD DE ALVARADO DE PACAYAS;33;24;817503642;0.1
2025;MUNICIPALIDAD DE DOTA;73;54;810604661;0.1
2025;JUNTA ADMINISTRATIVA DEL ARCHIVO NACIONAL;48;34;808812524;0.1
2025;MUNICIPALIDAD DE BAGACES;58;47;798929824;0.1
2025;CONSEJO NACIONAL DE RECTORES (CONARE);131;100;789721173;0.1
2025;MUNICIPALIDAD DE TARRAZU;61;43;784666978;0.1
2025;JUNTA ADMINISTRATIVA PORTUARIA Y DE DESARROLLO ECONOMICO DE LA VERTIEN;178;139;768454060;0.1
2025;MUNICIPALIDAD DE QUEPOS;86;61;748342962;0.1
2025;DIRECCION NACIONAL DE NOTARIADO;21;17;677405052;0.09
2025;INSTITUTO NACIONAL DE ESTADISTICAS Y CENSOS;129;99;669473800;0.09
2025;SERVICIO NACIONAL DE SALUD ANIMAL;29;24;667128071;0.09
2025;SISTEMA DE EMERGENCIAS 911;44;31;631299722;0.08
2025;MUNICIPALIDAD DE GRECIA;124;98;616756519;0.08
2025;MUNICIPALIDAD DE GOLFITO;16;14;615915590;0.08
2025;MUNICIPALIDAD DE ESPARZA;91;65;607918754;0.08
2025;MUNICIPALIDAD DE SANTA CRUZ;37;27;595983720;0.08
2025;FONDO NACIONAL DE FINANCIAMIENTO FORESTAL;27;26;561781625;0.07
2025;TEATRO NACIONAL;96;68;559915586;0.07
2025;MUNICIPALIDAD DE GUATUSO;92;66;557539359;0.07
2025;MUNICIPALIDAD DE PARAISO;132;107;556435709;0.07
2025;MUNICIPALIDAD DE LA CRUZ GUANACASTE;65;53;554730986;0.07
2025;BANCO HIPOTECARIO DE LA VIVIENDA (BANHVI);54;42;553709258;0.07
2025;MUNICIPALIDAD DE RIO CUARTO;49;39;551016901;0.07
2025;MUNICIPALIDAD DE LA UNION;112;77;550025371;0.07
2025;BN SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION S.A;37;31;535949357;0.07
2025;MUNICIPALIDAD DE TIBAS;109;82;513682759;0.07
2025;CONSEJO DE TRANSPORTE PUBLICO;66;47;509521409;0.07
2025;COMISION NACIONAL DE PRESTAMOS PARA EDUCACION;66;46;490664517;0.06
2025;MUNICIPALIDAD DE LIBERIA;147;97;488645824;0.06
2025;INS VALORES PUESTO DE BOLSA SOCIEDAD ANONIMA;20;17;486395607;0.06
2025;MUNICIPALIDAD DE PUNTARENAS;138;101;484033952;0.06
2025;INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL (IFAM);58;44;469498676;0.06
2025;MINISTERIO DE COMERCIO EXTERIOR;30;22;469325243;0.06
2025;SERVICIO FITOSANITARIO DEL ESTADO;28;24;468564331;0.06
2025;MUNICIPALIDAD DE GARABITO;138;107;458170733;0.06
2025;MUNICIPALIDAD DE MORAVIA;162;130;451977822;0.06
2025;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;132;106;443905973;0.06
2025;RADIOGRAFICA COSTARRICENSE S. A;69;51;430939528;0.06
2025;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;173;128;423909699;0.05
2025;INSTITUTO COSTARRICENSE SOBRE DROGAS;51;41;405977669;0.05
2025;MINISTERIO DE RELACIONES EXTERIORES Y CULTO;209;185;399777751;0.05
2025;MUNICIPALIDAD DE TALAMANCA;54;46;397091830;0.05
2025;MUNICIPALIDAD DE MONTES DE OCA;120;96;387515176;0.05
2025;CONSEJO NACIONAL DE PERSONAS CON DISCAPACIDAD (CONAPDIS);57;41;373790396;0.05
2025;MUNICIPALIDAD DE PURISCAL;57;39;369185380;0.05
2025;INSTITUTO NACIONAL DE VIVIENDA Y URBANISMO;63;49;355248679;0.05
2025;MUNICIPALIDAD DE POAS;77;58;329734803;0.04
2025;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;40;26;320240562;0.04
2025;MUNICIPALIDAD DE HOJANCHA;34;26;314447976;0.04
2025;MUNICIPALIDAD DE ALAJUELITA;47;32;302691173;0.04
2025;MUNICIPALIDAD DE OSA;33;19;299396991;0.04
2025;TEATRO POPULAR MELICO SALAZAR;50;28;287233848;0.04
2025;MUNICIPALIDAD DE ASERRI;72;21;276179049;0.04
2025;CONTRALORIA GENERAL DE LA REPUBLICA DE COSTA RICA;109;94;268433866;0.03
2025;BN CORREDORA DE SEGUROS S.A.;52;46;266257916;0.03
2025;MUNICIPALIDAD DE OREAMUNO;12;9;264661203;0.03
2025;MUNICIPALIDAD DE OROTINA;65;50;261733071;0.03
2025;MUNICIPALIDAD DE SAN MATEO;20;15;259212897;0.03
2025;MUNICIPALIDAD DE GUACIMO;70;54;245807138;0.03
2025;MUNICIPALIDAD DE VASQUEZ DE CORONADO;90;82;245337155;0.03
2025;MINISTERIO DE ECONOMIA INDUSTRIA Y COMERCIO;78;70;242171021;0.03
2025;MUNICIPALIDAD DE ACOSTA;11;7;240484001;0.03
2025;INSTITUTO NACIONAL DE FOMENTO COOPERATIVO;35;28;238496636;0.03
2025;MUNICIPALIDAD DE MORA;133;94;237753016;0.03
2025;COLEGIO UNIVERSITARIO DE CARTAGO;142;113;228133529;0.03
2025;JUNTA ADMINISTRATIVA DE LA DIRECCION GENERAL DE MIGRACION Y EXTRANJERI;68;55;223189965;0.03
2025;SUPERINTENDENCIA DE TELECOMUNICACIONES (SUTEL);32;30;217325767;0.03
2025;FONDO NACIONAL SOSTENIBILIDAD CAFETALERA;5;2;212712243;0.03
2025;BN VALORES PUESTO DE BOLSA S.A.;44;34;210471591;0.03
2025;INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA;41;21;204555320;0.03
2025;MUNICIPALIDAD DE ABANGARES;39;28;201986078;0.03
2025;CENTRO COSTARRICENSE DE PRODUCCION CINEMATOGRAFICA;10;9;201019399;0.03
2025;MUNICIPALIDAD DE SAN RAMON;46;25;200864449;0.03
2025;MUNICIPALIDAD DE ATENAS;58;48;196809448;0.03
2025;SISTEMA NACIONAL DE RADIO Y TELEVISION SOCIEDAD ANONIMA (SINART);16;10;184754513;0.02
2025;DEFENSORIA DE LOS HABITANTES DE LA REPUBLICA;62;50;180504409;0.02
2025;OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS DEL BANCO POPULAR Y D;73;55;178970729;0.02
2025;MUNICIPALIDAD DE FLORES;38;23;176536009;0.02
2025;MINISTERIO DE TRABAJO Y SEGURIDAD SOCIAL;47;39;173016952;0.02
2025;MUNICIPALIDAD DE CAÑAS;33;25;172356041;0.02
2025;MUNICIPALIDAD DE BELEN;68;50;169127689;0.02
2025;CENTRO NACIONAL DE LA MUSICA;79;61;168924868;0.02
2025;CIUDAD DE LOS NIÑOS (NO USAR);244;243;168905502;0.02
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE HEREDIA;87;67;158302847;0.02
2025;INSTITUTO COSTARRICENSE DE PESCA Y ACUICULTURA;34;21;158039548;0.02
2025;POPULAR VALORES PUESTO DE BOLSA S.A.;77;60;157837767;0.02
2025;MUNICIPALIDAD DE TILARAN;77;48;157751996;0.02
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN CARLOS;103;77;148855299;0.02
2025;LIGA DE MUNICIPALIDADES CANTONES PRODUCTORES DE BANANO;18;15;148630450;0.02
2025;CORPORACION ARROCERA NACIONAL;36;34;139134885;0.02
2025;CONCEJO MUNICIPAL DE DISTRITO DE PEÑAS BLANCAS DE SAN RAMON;15;13;138696855;0.02
2025;SISTEMA NACIONAL DE ACREDITACION DE LA EDUCACION SUPERIOR (SINAES);28;23;131536916;0.02
2025;MINISTERIO DE LA PRESIDENCIA;90;78;128601286;0.02
2025;MUNICIPALIDAD DE EL GUARCO;151;95;128410808;0.02
2025;CORREOS DE COSTA RICA S.A.;55;44;127868452;0.02
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE ESCAZU;18;12;127075643;0.02
2025;MUNICIPALIDAD DE LEON CORTES;29;19;126331537;0.02
2025;COMISION PARA EL ORDENAMIENTO Y MANEJO DE LA CUENCA DEL RIO REVENTAZON;3;2;125114352;0.02
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE SANTA CRUZ;18;14;124478690;0.02
2025;MUNICIPALIDAD DE MATINA;53;41;118063626;0.02
2025;MUNICIPALIDAD DE MONTES DE ORO;35;20;114324639;0.01
2025;CONCEJO MUNICIPAL DE DISTRITO DE COLORADO DE ABANGARES;32;28;108863498;0.01
2025;MUNICIPALIDAD DE ZARCERO;45;29;107329204;0.01
2025;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;46;31;101808613;0.01
2025;MUNICIPALIDAD DE PARRITA;58;41;96175973;0.01
2025;CONSEJO NACIONAL DE LA POLITICA PUBLICA DE LA PERSONA JOVEN;13;9;95061500;0.01
2025;MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA;39;26;93250992;0.01
2025;SISTEMA NACIONAL DE EDUCACION MUSICAL;13;12;88373273;0.01
2025;MUNICIPALIDAD DE BARVA;15;12;88248834;0.01
2025;BN-VITAL OPERADORA DE PENSIONES COMPLEMENTARIAS S.A.;27;22;87671258;0.01
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE PARAISO;22;20;85743132;0.01
2025;UNION NACIONAL DE GOBIERNOS LOCALES;37;26;81840705;0.01
2025;INS SERVICIOS SOCIEDAD ANONIMA;97;58;80409898;0.01
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALAJUELA;84;35;79955968;0.01
2025;MUNICIPALIDAD DE CARRILLO GUANACASTE;57;36;78802992;0.01
2025;JUNTA ADMINISTRATIVA DE LA IMPRENTA NACIONAL;34;21;78636142;0.01
2025;TRIBUNAL REGISTRAL ADMINISTRATIVO;55;45;74501046;0.01
2025;CONCEJO MUNICIPAL DE DISTRITO DE COBANO;39;34;73618710;0.01
2025;JUNTA ADMINISTRATIVA DE CEMENTERIOS DE GOICOECHEA;6;6;73491918;0.01
2025;POPULAR SOCIEDAD DE FONDOS DE INVERSION SOCIEDAD ANONIMA;34;26;71185576;0.01
2025;INSTITUTO DE DESARROLLO PROFESIONAL ULADISLAO GAMEZ SOLANO;31;27;69316378;0.01
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE BELEN;19;10;68940197;0.01
2025;MUNICIPALIDAD DE SARCHI;41;22;68380457;0.01
2025;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;47;36;65301218;0.01
2025;OPERADORA DE PENSIONES COMPLEMENTARIAS Y DE CAPITALIZACION LABORAL DE;8;6;63617504;0.01
2025;MUNICIPALIDAD DE LOS CHILES;51;39;63367778;0.01
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE LIBERIA;65;45;62138435;0.01
2025;COMITE CANTONAL DE DEPORTES Y RECREACION DE SAN RAFAEL DE HEREDIA (NO;16;15;57917927;0.01
2025;CORPORACION GANADERA;36;25;56737213;0.01
2025;MINISTERIO DE GOBERNACION Y POLICIA;25;14;52426307;0.01
2025;CONCEJO MUNICIPAL DEL DISTRITO DE PAQUERA PUNTARENAS;22;15;51287230;0.01
2025;PROCURADURIA GENERAL DE LA REPUBLICA;26;20;47332410;0.01
2025;MUNICIPALIDAD DE JIMENEZ;36;26;45591296;0.01
2025;POPULAR SEGUROS CORREDURIA DE SEGUROS SOCIEDAD ANONIMA;60;46;40452981;0.01
2025;CONCEJO MUNICIPAL DE DISTRITO LEPANTO;31;18;40019645;0.01
2025;MUSEO NACIONAL DE COSTA RICA;43;41;38886899;0
2025;MINISTERIO DE VIVIENDA Y ASENTAMIENTOS HUMANOS;35;32;38491604;0
2025;FIDEICOMISO INMOBILIARIO ASAMBLEA LEGISLATIVA/BCR 2011;5;5;37134956;0
2025;LABORATORIO COSTARRICENSE DE METROLOGIA;36;26;34876817;0
2025;CONSEJO NACIONAL DE CONCESIONES;46;39;34274873;0
2025;MUSEO HISTORICO CULTURAL JUAN SANTAMARIA;7;4;33156524;0
2025;MUNICIPALIDAD DE NARANJO;47;24;25048756;0
2025;ASOCIACION CRUZ ROJA COSTARRICENSE;5;4;23136768;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE SARAPIQUI;20;17;22534600;0
2025;BCR VALORES PUESTO DE BOLSA S.A.;25;24;21865458;0
2025;CONSEJO NACIONAL DE CLUBES 4-S;1;1;21175730;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE PEREZ ZELEDON;9;3;20427880;0
2025;MUSEO DOCTOR RAFAEL ANGEL CALDERON GUARDIA;4;4;18922242;0
2025;MUSEO DE ARTE Y DISEÑO CONTEMPORANEO;4;5;17165608;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE CARTAGO;22;12;16637767;0
2025;JUNTA ADMINISTRATIVA DEL COLEGIO DE SAN LUIS GONZAGA;11;9;15886583;0
2025;MUSEO DE ARTE COSTARRICENSE;9;4;15453578;0
2025;BCR PENSION OPERADORA DE PLANES DE PENSIONES COMPLEMENTARIAS SOCIEDAD;30;26;13381669;0
2025;CONSEJO NACIONAL DE INVESTIGACION EN SALUD (CONIS);3;3;13076516;0
2025;COLEGIO UNIVERSITARIO DE LIMON;18;12;12837974;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE FLORES;17;9;10173100;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE MATINA;3;3;8700000;0
2025;JUNTA ADMINISTRATIVA DEL CEMENTERIO GENERAL Y LAS ROSAS DE ALAJUELA;11;8;7001095;0
2025;INS INVERSIONES SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDA;20;18;6817044;0
2025;PROMOTORA COSTARRICENSE DE INNOVACION E INVESTIGACION;6;2;6000001;0
2025;BCR CORREDORA DE SEGUROS SOCIEDAD ANONIMA;24;15;5956928;0
2025;MUNICIPALIDAD DE PALMARES;39;28;5527827;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE OREAMUNO;7;6;4920000;0
2025;BCR SOCIEDAD ADMINISTRADORA DE FONDOS DE INVERSION SOCIEDAD ANONIMA;14;12;3775092;0
2025;EDITORIAL COSTA RICA;1;1;2564615;0
2025;CENTRO CULTURAL E HISTORICO JOSE FIGUERES FERRER;6;6;1861344;0
2025;CONSEJO SUPERIOR DE EDUCACION;5;3;1105140;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALFARO RUIZ;4;3;940410;0
2025;COMISION NACIONAL DE ASUNTOS INDIGENAS;4;2;684921;0
2025;CASA DE LA CULTURA DE PUNTARENAS;4;1;280240;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE VASQUEZ DE CORONADO;6;5;230000;0
2025;AGENCIA DE PROTECCION DE DATOS DE LOS HABITANTES (PRODHAB);4;2;207024;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE SAN RAMON;12;11;150000;0
2025;COMISION NACIONAL PARA LA GESTION DE LA BIODIVERSIDAD;6;4;0;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE ALVARADO;0;1;0;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE LA CRUZ GUANACASTE;7;6;0;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE MORAVIA;6;2;0;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE NICOYA;1;0;0;0
2025;COMITE CANTONAL DE DEPORTE Y RECREACION DE PARRITA;3;2;0;0
2025;OFICINA NACIONAL DE SEMILLAS;1;0;0;0
2025;OFICINA NACIONAL FORESTAL;4;0;0;0
